# n  DE_yc  DE_yc_err  DE_y2c  DE_y2c_err  DE_y3c  DE_y3c_err  DE_Ac  DE_Ac_err
  1.70000000e+01   9.98384159e-01   1.82706425e-03   1.99636674e+00   6.01114551e-03   1.20635539e+00   3.18804616e-03   2.98259661e+00   2.13143549e-02
  1.80000000e+01   9.98599566e-01   1.92796184e-03   1.99657832e+00   6.46771116e-03   1.18930281e+00   3.32339837e-03   2.97788031e+00   2.36559112e-02
  1.90000000e+01   9.98635382e-01   2.06677642e-03   1.99559524e+00   6.89959407e-03   1.17203537e+00   3.47160125e-03   2.96406175e+00   2.61301716e-02
  2.00000000e+01   9.98733881e-01   2.18327365e-03   1.99506958e+00   7.46236227e-03   1.15768603e+00   3.64789672e-03   2.96847483e+00   2.89382550e-02
  2.10000000e+01   9.98855084e-01   2.33041406e-03   1.99840482e+00   8.16738673e-03   1.14666457e+00   3.76716770e-03   2.99272367e+00   3.26221478e-02
  2.20000000e+01   9.98646264e-01   2.49256595e-03   1.99840294e+00   8.90824685e-03   1.13460542e+00   3.98231126e-03   2.99810213e+00   3.71864881e-02
  2.30000000e+01   9.97780490e-01   2.66887046e-03   1.99891914e+00   9.53016096e-03   1.12192089e+00   4.16054829e-03   2.99569362e+00   4.13706603e-02
  2.40000000e+01   9.97125885e-01   2.83138250e-03   1.99981834e+00   1.03737146e-02   1.11008319e+00   4.37162107e-03   2.99888440e+00   4.69213679e-02
  2.50000000e+01   9.97437866e-01   3.03458272e-03   2.00543131e+00   1.12940811e-02   1.09972785e+00   4.57095398e-03   2.99296307e+00   5.30561138e-02
  2.60000000e+01   9.97091371e-01   3.21220965e-03   1.99581836e+00   1.20679947e-02   1.08812603e+00   4.73512321e-03   2.97638497e+00   5.90238627e-02
  2.70000000e+01   9.96227664e-01   3.45038819e-03   1.99799718e+00   1.29859462e-02   1.07847283e+00   4.82027503e-03   2.96415366e+00   6.66494943e-02
  2.80000000e+01   9.95808259e-01   3.68480390e-03   1.99324657e+00   1.41974867e-02   1.06867277e+00   5.05008711e-03   2.96129121e+00   7.67316612e-02
  2.90000000e+01   9.94628109e-01   3.91816470e-03   1.99595467e+00   1.56882637e-02   1.06429272e+00   5.39917909e-03   3.01408100e+00   8.63010123e-02
  3.00000000e+01   9.93626614e-01   4.16137499e-03   1.99627178e+00   1.71137059e-02   1.06020321e+00   5.74108579e-03   3.08202186e+00   9.82422366e-02
  3.10000000e+01   9.93716937e-01   4.41217790e-03   1.98694514e+00   1.88339594e-02   1.05266436e+00   6.15452269e-03   3.09022878e+00   1.12758512e-01
  3.20000000e+01   9.93623425e-01   4.67877360e-03   1.99007097e+00   2.03348874e-02   1.04668228e+00   6.53379651e-03   3.12337255e+00   1.30695834e-01
  3.30000000e+01   9.93583554e-01   4.91591255e-03   1.98903110e+00   2.25868766e-02   1.04124614e+00   6.70387897e-03   3.18517482e+00   1.50638654e-01
  3.40000000e+01   9.92934840e-01   5.18915727e-03   1.96237946e+00   2.44192500e-02   1.02998054e+00   7.12537912e-03   3.18330680e+00   1.72655764e-01
  3.50000000e+01   9.92887517e-01   5.44441641e-03   1.95711904e+00   2.72999206e-02   1.02510861e+00   7.52936239e-03   3.13685882e+00   2.01167980e-01
  3.60000000e+01   9.92178922e-01   5.70696385e-03   1.96098880e+00   2.99109635e-02   1.02080532e+00   7.92602232e-03   3.16426665e+00   2.31712954e-01
  3.70000000e+01   9.90745135e-01   6.04317656e-03   1.96253519e+00   3.28544654e-02   1.01285377e+00   8.29157809e-03   3.02706783e+00   2.58957239e-01
  3.80000000e+01   9.90847404e-01   6.41690422e-03   1.97146324e+00   3.66561163e-02   1.01785470e+00   8.81809882e-03   3.28397125e+00   3.17374807e-01
  3.90000000e+01   9.90317183e-01   6.73505740e-03   1.95621754e+00   3.93787034e-02   1.00738653e+00   9.29546281e-03   3.03535561e+00   3.46772758e-01
  4.00000000e+01   9.91517259e-01   7.08541442e-03   1.95795353e+00   4.36933311e-02   1.00719957e+00   9.54398572e-03   2.99911543e+00   3.97772632e-01
  4.10000000e+01   9.90972094e-01   7.38251319e-03   1.96893117e+00   4.81797853e-02   1.00576535e+00   9.75779301e-03   2.79963624e+00   4.31803078e-01
  4.20000000e+01   9.90876036e-01   7.67334425e-03   1.97870836e+00   5.36246013e-02   1.00772976e+00   1.01148298e-02   3.01787909e+00   5.12904972e-01
  4.30000000e+01   9.90903050e-01   8.08249827e-03   1.97786152e+00   5.80927870e-02   1.00238742e+00   1.06350909e-02   2.65843427e+00   5.55818470e-01
  4.40000000e+01   9.92569568e-01   8.41290412e-03   1.97277242e+00   6.30221364e-02   1.00347484e+00   1.10131428e-02   2.69852249e+00   6.44074447e-01
  4.50000000e+01   9.92905431e-01   8.83367459e-03   1.96214861e+00   6.83646051e-02   1.00780181e+00   1.16294393e-02   2.93865809e+00   7.64996176e-01
  4.60000000e+01   9.92514986e-01   9.25141908e-03   1.94591644e+00   7.59084396e-02   1.00198496e+00   1.19937395e-02   2.69272662e+00   8.49794271e-01
  4.70000000e+01   9.91057161e-01   9.64903527e-03   1.97524256e+00   8.46005882e-02   1.00103025e+00   1.23177600e-02   2.65043512e+00   9.79102252e-01
  4.80000000e+01   9.89223582e-01   1.00735962e-02   1.93923744e+00   9.25242463e-02   9.94940029e-01   1.28901750e-02   1.82267668e+00   9.88478825e-01
  4.90000000e+01   9.89210541e-01   1.05827116e-02   1.92208365e+00   1.01684391e-01   9.96336234e-01   1.35574354e-02   1.51332052e+00   1.00634693e+00
  5.00000000e+01   9.88298948e-01   1.09019171e-02   1.88997133e+00   1.13377281e-01   9.89873436e-01   1.36659143e-02   1.57088524e+00   1.07449750e+00
  5.10000000e+01   9.88770792e-01   1.13779757e-02   1.92818605e+00   1.24255447e-01   9.93731365e-01   1.42465242e-02   1.76654119e+00   1.21312898e+00
  5.20000000e+01   9.94058642e-01   1.19214240e-02   1.97303431e+00   1.36919302e-01   1.00080170e+00   1.52918632e-02   1.33196033e+00   1.23284562e+00
  5.30000000e+01   9.91463486e-01   1.25034028e-02   1.97150514e+00   1.52642090e-01   9.97583848e-01   1.60804006e-02   2.10982863e+00   1.52569529e+00
  5.40000000e+01   9.96791979e-01   1.30906535e-02   1.91134604e+00   1.64891666e-01   1.00493870e+00   1.69949919e-02   3.34456413e+00   2.15280475e+00
  5.50000000e+01   9.94625436e-01   1.37461308e-02   1.89516282e+00   1.81584420e-01   9.90295289e-01   1.76016273e-02   2.02581042e+00   1.97890497e+00
  5.60000000e+01   9.93437671e-01   1.45814679e-02   1.93771267e+00   1.96657695e-01   9.78687330e-01   1.87725275e-02   8.31884366e-01   1.79498773e+00
  5.70000000e+01   9.88441760e-01   1.52214255e-02   1.91445573e+00   2.13071788e-01   9.77818952e-01   1.94779468e-02   2.72378651e+00   2.52499266e+00
  5.80000000e+01   9.84025091e-01   1.58037401e-02   1.78109004e+00   2.25650305e-01   9.75336162e-01   2.01039675e-02   1.49023183e+00   2.23474196e+00
  5.90000000e+01   9.80219515e-01   1.64181657e-02   1.58180393e+00   2.29010616e-01   9.80233761e-01   2.10462802e-02   4.62505186e+00   4.52650830e+00
  6.00000000e+01   9.76239179e-01   1.71395715e-02   1.47913531e+00   2.43794709e-01   9.73361387e-01   2.16827021e-02   3.06534944e+00   4.15466613e+00
  6.10000000e+01   9.69641881e-01   1.78540042e-02   1.54529070e+00   2.67008716e-01   9.78837819e-01   2.29435025e-02   5.79689122e+00   8.13103296e+00
  6.20000000e+01   9.66197493e-01   1.86680230e-02   1.35106618e+00   2.69982252e-01   9.72813652e-01   2.41933506e-02   1.35815295e+01   2.88472244e+01
  6.30000000e+01   9.62536427e-01   1.96836824e-02   1.48021488e+00   2.94961537e-01   9.66734605e-01   2.54022944e-02   4.77045352e+01   4.45446912e+02
  6.40000000e+01   9.56337846e-01   2.06090131e-02   1.49541050e+00   3.20895654e-01   9.74420419e-01   2.64431299e-02  -6.15218227e+01   2.43348256e+02
  6.50000000e+01   9.41838930e-01   2.16673588e-02   1.64120148e+00   3.70953150e-01   9.63188549e-01   2.78250618e-02  -1.51089392e+01   5.34802838e+01
  6.60000000e+01   9.30502609e-01   2.28494597e-02   1.52721313e+00   3.81093877e-01   9.44986452e-01   2.96708647e-02  -3.60310844e+00   9.64625883e+00
  6.70000000e+01   9.25853367e-01   2.42386761e-02   1.35665648e+00   3.88370169e-01   9.52715416e-01   3.21250521e-02  -6.76696370e+00   1.16812116e+01
  6.80000000e+01   9.24962257e-01   2.54808279e-02   1.43846917e+00   4.31216670e-01   9.34169567e-01   3.40973883e-02  -2.89042782e+00   5.28381760e+00
  6.90000000e+01   9.21614613e-01   2.73316204e-02   1.42976503e+00   4.61881961e-01   9.53950723e-01   3.63247953e-02  -4.64166895e+00   5.65452844e+00
  7.00000000e+01   9.10109786e-01   2.92121820e-02   1.60459629e+00   5.27043607e-01   9.32487641e-01   3.81926704e-02  -2.61438719e+00   3.24156573e+00
  7.10000000e+01   8.98522131e-01   3.11011467e-02   1.76256061e+00   6.09733330e-01   8.84062713e-01   4.00262250e-02   2.07844790e+00   2.97053992e+00
  7.20000000e+01   8.87133889e-01   3.28366111e-02   2.05037795e+00   7.24616092e-01   8.98725226e-01   4.23116621e-02  -8.50524189e-01   2.69608688e+00
  7.30000000e+01   8.76986845e-01   3.49490710e-02   2.33679061e+00   8.75505506e-01   8.87453751e-01   4.43015255e-02  -1.27155471e+00   2.63534498e+00
  7.40000000e+01   8.72176121e-01   3.70562751e-02   2.67573697e+00   1.10723204e+00   8.67692239e-01   4.63130855e-02  -6.58907866e-01   2.35956538e+00
  7.50000000e+01   8.58733372e-01   3.91427963e-02   3.33934515e+00   1.53675166e+00   8.41706520e-01   4.78005494e-02   1.16294209e+00   2.52943316e+00
  7.60000000e+01   8.42437927e-01   4.11162040e-02   3.06429012e+00   1.70454454e+00   8.44531681e-01   5.13108136e-02  -2.28797587e-01   2.42104360e+00
  7.70000000e+01   8.28604660e-01   4.31149245e-02   3.63298363e+00   2.30773753e+00   8.42095485e-01   5.37088669e-02   2.00669732e+00   3.04123986e+00
  7.80000000e+01   8.18255522e-01   4.58901991e-02   4.87824123e+00   3.68464011e+00   8.22097452e-01   5.71282108e-02   2.16361662e+00   3.40504741e+00
  7.90000000e+01   8.08849623e-01   4.86873323e-02   6.01386299e+00   5.92581113e+00   8.15986789e-01   6.01660288e-02   2.31245813e+00   3.93091273e+00
  8.00000000e+01   7.84031537e-01   5.07652864e-02   7.16822105e+00   9.87223444e+00   7.50257067e-01   6.21275638e-02   7.54853931e+00   1.09921719e+01
  8.10000000e+01   7.69884597e-01   5.36080704e-02   1.09890219e+01   2.39070079e+01   7.66378648e-01   6.58663734e-02   1.10635932e+00   5.20869040e+00
  8.20000000e+01   7.39517283e-01   5.54371514e-02   1.70459859e+01   8.28451652e+01   7.59496938e-01   7.02034310e-02  -5.75435361e+00   9.42717208e+00
  8.30000000e+01   7.17513796e-01   5.77707192e-02   6.08089352e+01   3.04795388e+02   7.33811744e-01   7.30209291e-02  -3.78479864e+00   5.31938966e+00
  8.40000000e+01   7.11705733e-01   6.04100828e-02  -2.98405276e+01   4.06610428e+02   7.55972554e-01   7.76417077e-02  -3.08756912e+00   4.08591278e+00
  8.50000000e+01   6.96467985e-01   6.20160405e-02  -8.96547231e+00   6.56157532e+01   7.32360104e-01   7.92939022e-02  -2.67249399e-01   2.67750548e+00
  8.60000000e+01   6.84723353e-01   6.40948969e-02  -4.22378580e+00   2.15942471e+01   7.19384837e-01   8.13529309e-02   9.01392173e-02   2.69260983e+00
  8.70000000e+01   6.50276474e-01   6.51566878e-02  -3.75419959e+00   1.56574806e+01   6.74537299e-01   8.40807873e-02   8.12719508e-01   2.95391214e+00
  8.80000000e+01   6.06983235e-01   6.52465588e-02   2.09797901e+00   1.18955140e+01   6.05499650e-01   8.34849975e-02   2.25054637e+00   4.13315996e+00
  8.90000000e+01   5.70249817e-01   6.45409296e-02   2.97799834e+00   1.76064817e+01   6.03817444e-01   8.45119106e-02  -2.60545121e+00   3.78475374e+00
  9.00000000e+01   5.28115719e-01   6.31117133e-02  -1.55661881e-01   8.00411086e+00   5.77436863e-01   8.53588465e-02  -4.50998091e+00   4.51630143e+00
  9.10000000e+01   4.82657392e-01   6.03847233e-02  -8.88673278e-01   7.79188400e+00   5.28478415e-01   8.23796710e-02  -3.19378778e+00   2.96061920e+00
  9.20000000e+01   4.23026275e-01   5.70399275e-02  -2.48477521e-01   7.35258994e+00   4.96619642e-01   8.17223998e-02  -4.57336532e+00   3.22729158e+00
  9.30000000e+01   3.72864018e-01   5.33192040e-02  -3.85436648e-01   6.97295295e+00   4.34343058e-01   7.91570174e-02  -2.91925560e+00   1.94484960e+00
  9.40000000e+01   3.26541510e-01   4.88923893e-02   5.27865472e+00   3.61425100e+01   4.00111000e-01   7.73126659e-02  -1.11147310e+00   1.28246132e+00
  9.50000000e+01   2.80846917e-01   4.34423572e-02   7.54001547e+00   8.41113181e+01   3.45599905e-01   7.23491876e-02  -1.66112400e+00   1.25232592e+00
  9.60000000e+01   2.22248823e-01   3.63156849e-02   1.64820846e+01   3.17475470e+02   2.89854194e-01   6.55334723e-02  -7.13079454e-01   1.04014559e+00
  9.70000000e+01   1.48525069e-01   2.76252562e-02   2.49683720e+01   6.53213165e+02   2.06784639e-01   5.63993890e-02   2.24752711e-01   1.02981658e+00
  9.80000000e+01   8.69612783e-02   1.96194782e-02  -9.00278987e+00   6.43852208e+02   9.93248221e-02   4.18978380e-02   6.51588946e-01   1.00445313e+00
  9.90000000e+01   2.85730440e-02   9.48224702e-03  -8.68598295e+00   4.22965615e+02   6.11839186e-02   2.54852209e-02  -7.82187437e-01   6.47215437e-01
