# lag  C_{y^2}
# # fit_params: A=2.63368114e-01  tau=4.48013641e+00
  0.00000000e+00   1.00000000e+00
  1.00000000e+00   2.09892165e-01
  2.00000000e+00   1.70080685e-01
  3.00000000e+00   1.34452095e-01
  4.00000000e+00   1.09705936e-01
  5.00000000e+00   8.58736742e-02
  6.00000000e+00   6.57405910e-02
  7.00000000e+00   5.38819694e-02
  8.00000000e+00   4.38403115e-02
  9.00000000e+00   3.64386353e-02
  1.00000000e+01   2.87230470e-02
  1.10000000e+01   2.33285324e-02
  1.20000000e+01   1.84039660e-02
  1.30000000e+01   1.43671011e-02
  1.40000000e+01   1.23922805e-02
  1.50000000e+01   1.14126144e-02
  1.60000000e+01   8.91905737e-03
  1.70000000e+01   5.37774665e-03
  1.80000000e+01   5.19917442e-03
  1.90000000e+01   5.55721374e-03
  2.00000000e+01   2.60508204e-03
  2.10000000e+01   4.34538039e-03
  2.20000000e+01   1.62266390e-03
  2.30000000e+01   3.01162501e-03
  2.40000000e+01   1.68851981e-03
  2.50000000e+01   2.89512450e-03
  2.60000000e+01   1.86912646e-03
  2.70000000e+01   1.95571697e-03
  2.80000000e+01   7.14555275e-04
  2.90000000e+01   1.32910910e-03
  3.00000000e+01   1.57694032e-03
  3.10000000e+01   7.85212257e-04
  3.20000000e+01   2.09279171e-03
  3.30000000e+01   2.28426372e-03
  3.40000000e+01  -5.99703830e-04
  3.50000000e+01   2.09044996e-03
  3.60000000e+01   1.91127512e-03
  3.70000000e+01   6.66914542e-04
  3.80000000e+01   2.05433662e-03
  3.90000000e+01   2.28034292e-03
  4.00000000e+01   1.97088113e-04
  4.10000000e+01  -1.25104589e-04
  4.20000000e+01  -6.22193763e-04
  4.30000000e+01  -2.58561475e-04
  4.40000000e+01   1.46961790e-03
  4.50000000e+01  -7.60085036e-05
  4.60000000e+01  -1.40241531e-03
  4.70000000e+01   2.57677027e-04
  4.80000000e+01  -2.02377179e-03
  4.90000000e+01  -1.55933393e-03
