# n  DE_yc  DE_yc_err  DE_y2c  DE_y2c_err  DE_y3c  DE_y3c_err  DE_Ac  DE_Ac_err
  5.10000000e+01   8.40811565e-01   4.85741029e-03   1.66642756e+00   1.46383351e-02   9.35925233e-01   6.77977317e-03   2.53186562e+00   6.19658552e-02
  5.20000000e+01   8.33448059e-01   5.01275783e-03   1.65204098e+00   1.51764316e-02   9.24542074e-01   6.93041634e-03   2.51410638e+00   6.56270199e-02
  5.30000000e+01   8.26161627e-01   5.16667906e-03   1.63590126e+00   1.56013077e-02   9.14286367e-01   7.04493601e-03   2.52045076e+00   6.95967182e-02
  5.40000000e+01   8.16699762e-01   5.30723218e-03   1.61987409e+00   1.60403559e-02   9.02765899e-01   7.22175357e-03   2.49904142e+00   7.33514288e-02
  5.50000000e+01   8.07633087e-01   5.45574771e-03   1.59686383e+00   1.65837813e-02   8.88643435e-01   7.42659232e-03   2.45498180e+00   7.84780013e-02
  5.60000000e+01   7.98696621e-01   5.62578527e-03   1.57790433e+00   1.73198803e-02   8.77115921e-01   7.66503652e-03   2.46690676e+00   8.28613139e-02
  5.70000000e+01   7.89325825e-01   5.80339826e-03   1.56187937e+00   1.81944982e-02   8.63680838e-01   7.80086923e-03   2.46294442e+00   8.64183012e-02
  5.80000000e+01   7.78611703e-01   5.94823143e-03   1.54147538e+00   1.90377897e-02   8.46781900e-01   7.95743929e-03   2.40657730e+00   9.01604401e-02
  5.90000000e+01   7.67780057e-01   6.10308457e-03   1.52292779e+00   1.96926149e-02   8.33586500e-01   8.07555554e-03   2.39173429e+00   9.50017243e-02
  6.00000000e+01   7.57560597e-01   6.22960372e-03   1.50590542e+00   2.01129313e-02   8.18120029e-01   8.20523123e-03   2.32578192e+00   9.69196281e-02
  6.10000000e+01   7.46056931e-01   6.32759391e-03   1.49423428e+00   2.06632962e-02   8.06223730e-01   8.36263396e-03   2.32689334e+00   1.02356464e-01
  6.20000000e+01   7.35201384e-01   6.47013818e-03   1.46266299e+00   2.12698072e-02   7.89621325e-01   8.45376932e-03   2.23488207e+00   1.05589374e-01
  6.30000000e+01   7.22420346e-01   6.59866133e-03   1.43194207e+00   2.19898757e-02   7.76390708e-01   8.59000546e-03   2.25115535e+00   1.09804151e-01
  6.40000000e+01   7.08896868e-01   6.68570889e-03   1.40396759e+00   2.24818502e-02   7.60188477e-01   8.69184445e-03   2.19535613e+00   1.14512828e-01
  6.50000000e+01   6.96247427e-01   6.85029867e-03   1.38207943e+00   2.31833614e-02   7.46734263e-01   8.94800293e-03   2.20338359e+00   1.20463254e-01
  6.60000000e+01   6.82635220e-01   6.96627205e-03   1.35228393e+00   2.34987583e-02   7.30164239e-01   9.12771361e-03   2.20192538e+00   1.28927094e-01
  6.70000000e+01   6.68161084e-01   7.06317275e-03   1.32401394e+00   2.39087656e-02   7.14317427e-01   9.28576458e-03   2.16006110e+00   1.33514396e-01
  6.80000000e+01   6.53511698e-01   7.13446637e-03   1.30093390e+00   2.44783873e-02   6.99317978e-01   9.31468220e-03   2.15100612e+00   1.41615844e-01
  6.90000000e+01   6.38655562e-01   7.21244632e-03   1.26847778e+00   2.48735666e-02   6.80314388e-01   9.36944806e-03   2.05646425e+00   1.47810204e-01
  7.00000000e+01   6.23617874e-01   7.33139901e-03   1.23679351e+00   2.54190614e-02   6.63655126e-01   9.54658986e-03   2.00772198e+00   1.53009531e-01
  7.10000000e+01   6.08016945e-01   7.42654936e-03   1.20719973e+00   2.59671752e-02   6.46529178e-01   9.67084899e-03   1.98156896e+00   1.56355635e-01
  7.20000000e+01   5.91122492e-01   7.49200239e-03   1.18195800e+00   2.66781262e-02   6.28551580e-01   9.73844859e-03   1.93563020e+00   1.62648316e-01
  7.30000000e+01   5.74501963e-01   7.58223353e-03   1.14680945e+00   2.75441502e-02   6.05283162e-01   9.96660307e-03   1.82088329e+00   1.67207593e-01
  7.40000000e+01   5.57413398e-01   7.63700529e-03   1.12650412e+00   2.86397835e-02   5.87737818e-01   1.00164936e-02   1.76702539e+00   1.72750677e-01
  7.50000000e+01   5.39506127e-01   7.68077890e-03   1.09525804e+00   2.90771232e-02   5.67124919e-01   1.00686119e-02   1.67261230e+00   1.73783396e-01
  7.60000000e+01   5.21562439e-01   7.69320704e-03   1.08047742e+00   3.00616785e-02   5.51375524e-01   1.00354211e-02   1.69078605e+00   1.77849996e-01
  7.70000000e+01   5.01456587e-01   7.70965367e-03   1.03733159e+00   3.09587435e-02   5.29464297e-01   1.00745966e-02   1.64869605e+00   1.82733418e-01
  7.80000000e+01   4.82412490e-01   7.68202354e-03   1.00149409e+00   3.21589653e-02   5.01537306e-01   9.92387459e-03   1.40154742e+00   1.84353118e-01
  7.90000000e+01   4.62019541e-01   7.71092180e-03   9.64781235e-01   3.31824188e-02   4.83743767e-01   9.86313443e-03   1.42042392e+00   1.93669251e-01
  8.00000000e+01   4.41555647e-01   7.65951397e-03   9.20301466e-01   3.34238378e-02   4.62153801e-01   9.79695552e-03   1.39314724e+00   2.01134718e-01
  8.10000000e+01   4.21434401e-01   7.56815951e-03   8.67279131e-01   3.36769239e-02   4.41499360e-01   9.94704281e-03   1.30125538e+00   2.05019089e-01
  8.20000000e+01   4.00878642e-01   7.50086719e-03   8.18528309e-01   3.35789107e-02   4.15571711e-01   9.83563480e-03   1.14086587e+00   2.03223217e-01
  8.30000000e+01   3.78966688e-01   7.30998741e-03   7.86151460e-01   3.44035962e-02   3.95211815e-01   9.74598139e-03   1.18593688e+00   2.20943026e-01
  8.40000000e+01   3.57256305e-01   7.14888803e-03   7.45226072e-01   3.41570407e-02   3.73055629e-01   9.55879499e-03   1.20757381e+00   2.32359803e-01
  8.50000000e+01   3.33399641e-01   6.94113319e-03   7.01108553e-01   3.39383124e-02   3.48285974e-01   9.28897104e-03   1.14961647e+00   2.33609254e-01
  8.60000000e+01   3.11735082e-01   6.72528475e-03   6.59387757e-01   3.35730243e-02   3.25477409e-01   9.18573167e-03   1.15674454e+00   2.42969550e-01
  8.70000000e+01   2.89151216e-01   6.46180252e-03   6.25451319e-01   3.40494887e-02   3.04193411e-01   8.93486863e-03   1.21859800e+00   2.54155960e-01
  8.80000000e+01   2.67540289e-01   6.21337785e-03   5.91850612e-01   3.39596323e-02   2.81030563e-01   8.84449725e-03   1.16673847e+00   2.62426059e-01
  8.90000000e+01   2.44584049e-01   5.90235511e-03   5.31252395e-01   3.29054113e-02   2.52322999e-01   8.49393093e-03   9.41154214e-01   2.53295679e-01
  9.00000000e+01   2.21776057e-01   5.58641108e-03   4.79396260e-01   3.14757017e-02   2.32033915e-01   8.11429762e-03   9.41962290e-01   2.57884968e-01
  9.10000000e+01   1.98452449e-01   5.21814507e-03   4.33711755e-01   3.06166432e-02   2.08469826e-01   7.86193288e-03   8.16593095e-01   2.54935407e-01
  9.20000000e+01   1.75477868e-01   4.80824301e-03   3.83812913e-01   2.97772724e-02   1.81195157e-01   7.37590809e-03   6.75538126e-01   2.46911422e-01
  9.30000000e+01   1.52585142e-01   4.34227565e-03   3.41222665e-01   2.83762744e-02   1.63166451e-01   7.00261974e-03   7.91696218e-01   2.50176734e-01
  9.40000000e+01   1.28838670e-01   3.82845938e-03   2.82479273e-01   2.60424075e-02   1.36244900e-01   6.59069207e-03   6.57505569e-01   2.42027260e-01
  9.50000000e+01   1.06320023e-01   3.31802870e-03   2.29145369e-01   2.37669810e-02   1.12971882e-01   6.08826254e-03   5.58090122e-01   2.27693893e-01
  9.60000000e+01   8.37512733e-02   2.77068802e-03   1.77125339e-01   2.14294259e-02   8.96877179e-02   5.56828916e-03   5.36176468e-01   2.18012790e-01
  9.70000000e+01   6.12539846e-02   2.17932402e-03   1.25985402e-01   1.79258221e-02   6.58530699e-02   4.44345282e-03   4.03875965e-01   1.84254617e-01
  9.80000000e+01   3.79704515e-02   1.51217546e-03   6.91975722e-02   1.40472530e-02   3.78436647e-02   3.52039641e-03   3.81295186e-02   1.41426194e-01
  9.90000000e+01   1.20617646e-02   7.18727163e-04   2.26031977e-02   8.01567151e-03   1.26589239e-02   2.03502673e-03   3.89057011e-04   8.49053518e-02
