# lag  rho_y2
# # fit_params: A=2.58125963e-01  tau=3.99769969e-01
  0.00000000e+00   1.00000000e+00
  1.00000000e+00   2.11464895e-02
  2.00000000e+00   2.00831708e-03
  3.00000000e+00  -1.47754766e-03
  4.00000000e+00  -6.06069291e-04
  5.00000000e+00   1.74442482e-03
  6.00000000e+00   2.95888341e-04
  7.00000000e+00  -1.57700133e-03
  8.00000000e+00  -1.22123977e-03
  9.00000000e+00   2.11038478e-04
  1.00000000e+01   1.98300114e-03
  1.10000000e+01  -1.15838127e-03
  1.20000000e+01  -8.25011685e-04
  1.30000000e+01  -1.36444524e-03
  1.40000000e+01  -1.06475856e-04
  1.50000000e+01   6.17062846e-04
  1.60000000e+01   4.15832003e-04
  1.70000000e+01  -1.62645441e-04
  1.80000000e+01  -1.09725627e-04
  1.90000000e+01   5.60601815e-04
  2.00000000e+01   4.47697240e-04
  2.10000000e+01   8.52031185e-04
  2.20000000e+01  -1.04037007e-04
  2.30000000e+01  -6.48236088e-04
  2.40000000e+01   4.45185687e-04
  2.50000000e+01   2.46835343e-03
  2.60000000e+01   1.42796170e-03
  2.70000000e+01   8.89502924e-04
  2.80000000e+01  -1.01467682e-04
  2.90000000e+01  -3.72553347e-04
  3.00000000e+01  -5.50481390e-05
  3.10000000e+01   1.11076820e-04
  3.20000000e+01  -4.58822940e-04
  3.30000000e+01  -9.01026244e-04
  3.40000000e+01  -4.66474088e-04
  3.50000000e+01   1.06657560e-03
  3.60000000e+01  -2.38046468e-04
  3.70000000e+01   5.67886773e-04
  3.80000000e+01  -2.47269226e-04
  3.90000000e+01   9.83049865e-04
  4.00000000e+01  -1.12869313e-03
  4.10000000e+01   3.29347769e-06
  4.20000000e+01   5.48884863e-04
  4.30000000e+01   1.62226539e-04
  4.40000000e+01  -5.69799149e-04
  4.50000000e+01  -6.06861715e-04
  4.60000000e+01   7.33560871e-04
  4.70000000e+01  -2.12458239e-03
  4.80000000e+01  -1.51314899e-05
  4.90000000e+01  -1.76195933e-03
  5.00000000e+01   1.22233436e-03
