# lag  rho_y2
# # fit_params: A=1.00000000e+00  tau=2.74608867e-02
  0.00000000e+00   1.00000000e+00
  1.00000000e+00   1.30910967e-03
  2.00000000e+00  -1.17331275e-04
  3.00000000e+00  -2.74098087e-03
  4.00000000e+00   3.12513247e-04
  5.00000000e+00  -1.03038274e-04
  6.00000000e+00   1.11681653e-03
  7.00000000e+00   3.98252809e-05
  8.00000000e+00  -1.10365791e-03
  9.00000000e+00  -2.61075736e-04
  1.00000000e+01  -2.86864127e-03
  1.10000000e+01  -5.76494744e-04
  1.20000000e+01   1.07235683e-03
  1.30000000e+01  -1.60373423e-03
  1.40000000e+01  -1.30210534e-03
  1.50000000e+01   1.85947534e-04
  1.60000000e+01   5.63636240e-04
  1.70000000e+01   2.42950959e-03
  1.80000000e+01  -1.63584794e-04
  1.90000000e+01   8.42587106e-04
  2.00000000e+01  -1.15780290e-03
  2.10000000e+01  -6.66039544e-04
  2.20000000e+01   7.23116224e-04
  2.30000000e+01   1.28336167e-03
  2.40000000e+01   5.81749345e-04
  2.50000000e+01   1.46980765e-03
  2.60000000e+01   1.12412880e-03
  2.70000000e+01  -2.45515469e-04
  2.80000000e+01   8.99690883e-04
  2.90000000e+01  -6.98340669e-04
  3.00000000e+01   8.91185165e-04
  3.10000000e+01   3.75702078e-04
  3.20000000e+01   1.12481865e-03
  3.30000000e+01   9.70494832e-04
  3.40000000e+01   5.28622017e-04
  3.50000000e+01   1.52304608e-03
  3.60000000e+01  -1.16062949e-03
  3.70000000e+01   6.14711216e-04
  3.80000000e+01   7.99118036e-04
  3.90000000e+01   5.92606125e-04
  4.00000000e+01   5.82581114e-04
  4.10000000e+01   9.95388555e-04
  4.20000000e+01  -6.23684078e-04
  4.30000000e+01   3.55091543e-04
  4.40000000e+01   2.52974375e-04
  4.50000000e+01  -7.70386529e-04
  4.60000000e+01   1.14092384e-03
  4.70000000e+01  -1.12222795e-03
  4.80000000e+01   9.10430112e-04
  4.90000000e+01  -6.44715793e-05
  5.00000000e+01  -1.47935285e-03
