# lag  rho_y2
# # fit_params: A=6.15027177e-01  tau=1.97295087e+00
  0.00000000e+00   1.00000000e+00
  1.00000000e+00   3.70397450e-01
  2.00000000e+00   2.23328374e-01
  3.00000000e+00   1.34641472e-01
  4.00000000e+00   8.11047504e-02
  5.00000000e+00   4.80927605e-02
  6.00000000e+00   2.87473593e-02
  7.00000000e+00   1.72774652e-02
  8.00000000e+00   1.17064796e-02
  9.00000000e+00   7.93204153e-03
  1.00000000e+01   5.21595310e-03
  1.10000000e+01   2.86587105e-03
  1.20000000e+01   1.98604175e-03
  1.30000000e+01   8.67609763e-04
  1.40000000e+01   3.29144921e-04
  1.50000000e+01  -1.42921268e-05
  1.60000000e+01  -1.02836782e-03
  1.70000000e+01  -8.97372770e-04
  1.80000000e+01  -1.06616036e-03
  1.90000000e+01  -4.69159524e-04
  2.00000000e+01  -6.52137511e-04
  2.10000000e+01  -5.15204734e-04
  2.20000000e+01  -9.36808914e-04
  2.30000000e+01  -5.45422411e-04
  2.40000000e+01  -7.91858014e-04
  2.50000000e+01  -7.20286499e-04
  2.60000000e+01  -9.32391548e-04
  2.70000000e+01  -7.57877183e-04
  2.80000000e+01   6.92647288e-04
  2.90000000e+01   1.30089877e-03
  3.00000000e+01   2.52790488e-03
  3.10000000e+01   1.43499290e-03
  3.20000000e+01   1.18300993e-03
  3.30000000e+01   5.07181628e-04
  3.40000000e+01   1.24741632e-03
  3.50000000e+01   1.04794509e-03
  3.60000000e+01   1.45459371e-03
  3.70000000e+01   3.65249960e-04
  3.80000000e+01   2.30579951e-03
  3.90000000e+01   1.64503701e-03
  4.00000000e+01   1.51940625e-03
  4.10000000e+01   1.41401161e-03
  4.20000000e+01   1.52314036e-03
  4.30000000e+01   1.10520770e-03
  4.40000000e+01  -2.71546521e-04
  4.50000000e+01   4.53576596e-04
  4.60000000e+01   2.49316142e-03
  4.70000000e+01   1.24993712e-03
  4.80000000e+01   1.63822441e-03
  4.90000000e+01   1.34506112e-03
  5.00000000e+01   6.67269846e-04
